code,name,cf_sales20161,rateofreturn20161,cf_nm20161,cf_liabilities20161,cashflowratio20161,cf_sales20162,rateofreturn20162,cf_nm20162,cf_liabilities20162,cashflowratio20162,cf_sales20163,rateofreturn20163,cf_nm20163,cf_liabilities20163,cashflowratio20163,cf_sales20164,rateofreturn20164,cf_nm20164,cf_liabilities20164,cashflowratio20164,cf_sales20171,rateofreturn20171,cf_nm20171,cf_liabilities20171,cashflowratio20171,cf_sales20172,rateofreturn20172,cf_nm20172,cf_liabilities20172,cashflowratio20172,cf_sales20173,rateofreturn20173,cf_nm20173,cf_liabilities20173,cashflowratio20173,cf_sales20174,rateofreturn20174,cf_nm20174,cf_liabilities20174,cashflowratio20174,cf_sales20181,rateofreturn20181,cf_nm20181,cf_liabilities20181,cashflowratio20181
000415,渤海金控,0.9728,0.0293,12.0611,0.0359,14.1099,0.8574,0.0554,9.4461,0.0679,26.2962,0.8867,0.0791,8.0414,0.0962,36.2984,0.5749,0.0644,4.908,0.0779,28.8086,0.3078,0.0103,5.2232,0.0118,5.4096,0.4489,0.0291,6.9223,0.0332,13.7486,0.535,0.0485,6.6851,0.0548,21.2985,0.585,0.07,6.6611,0.0793,31.6794,0.7398,0.0188,9.2939,0.0214,9.0617
000958,东方能源,0.1239,0.0184,0.5342,0.0368,9.149,0.1381,0.0325,0.6892,0.065,16.7933,0.113,0.0374,0.6688,0.077,20.5119,0.1991,0.0894,1.6665,0.1745,37.0902,0.0209,0.0029,0.2508,0.0058,1.1526,0.0278,0.0056,0.7758,0.0096,2.6699,0.0391,0.0103,1.2359,0.0176,5.4881,0.1645,0.0556,6.0269,0.08800000000000001,16.4299,0.7332,0.0678,6.7026,0.0948,19.1238
300536,农尚环境,0.2502,,3.0864,,,0.1361,0.046,1.0173,0.1011,10.1109,-0.0014,-0.0005,-0.0106,-0.0015,-0.1526,0.0255,0.0123,0.1906,0.0324,3.2415,0.377,0.0273,5.3637,0.0712,7.1153,0.1674,0.0388,1.3299,0.0912,9.1203,0.1205,0.0411,0.951,0.0913,9.1306,-0.3057,-0.132,-2.5019,-0.2859,-28.5903,0.7199,0.0587,12.7956,0.1231,12.3131
600864,哈投股份,-0.35600000000000004,-0.0264,-3.0222,-0.0813,-16.8269,-0.4172,-0.0473,-2.7476,-0.1541,-35.4955,-4.8521,-0.1421,-9.3753,-0.326,-36.4488,-8.2535,-0.3146,-20.498,-0.5883,-68.697,-4.9777,-0.0628,-19.029,-0.1051,-11.8441,-5.3473,-0.0915,-13.8063,-0.1438,-17.5078,-7.6793,-0.1392,-18.8741,-0.2081,-27.2979,-7.6556,-0.1995,-25.3461,-0.2835,-38.6126,0.7190000000000001,0.0075,10.4273,0.011000000000000001,1.5522
600548,深高速,0.4184,0.0131,1.558,0.025,9.1627,0.4382,0.028999999999999998,1.3032,0.0554,17.6307,0.4748,0.0475,1.4173,0.0905,40.8188,0.4692,0.0657,1.6154,0.1203,44.4508,0.565,0.0178,1.5553,0.0331,12.6912,0.5512,0.0319,1.4582,0.0546,17.6715,0.6076,0.0564,1.5713,0.0988,29.908,0.5501,0.071,1.7209999999999999,0.1226,39.0778,0.7127,0.0214,2.2,0.0336,10.8848
600202,*ST哈空,1.6297,0.0491,,0.075,8.7446,0.6802,0.0507,,0.0798,12.0003,0.777,0.0853,,0.1403,23.0426,0.9744,0.1348,,0.2096,33.98,1.4873,0.0407,,0.0652,8.6509,0.6856,0.0446,,0.0728,7.4131,0.4891,0.0686,,0.1128,11.4804,0.6696,0.1109,,0.1734,17.6002,0.7122,0.0286,,0.0437,4.4305
000838,财信发展,-0.5769,-0.0249,-7.3336,-0.0375,-5.4401,-0.1458,-0.0298,-1.4586,-0.0459,-7.9948,-0.1153,-0.0254,-1.6296,-0.0367,-6.271,-0.0265,-0.0086,-0.4389,-0.0125,-2.1161,-2.6543,-0.0391,-35.065,-0.0553,-9.7987,-1.4282,-0.0898,-35.7517,-0.1217,-20.0068,-0.1625,-0.0127,-0.9154,-0.0162,-2.3375,-0.7592,-0.1589,-6.4505,-0.2033,-26.3873,0.7076,0.0225,22.433000000000003,0.0279,3.8928
000720,*ST新能,0.3914,0.0465,6.8809,0.0614,11.5142,0.2853,0.0617,,0.0809,15.2286,0.2257,0.0731,,0.0951,17.9339,0.1957,0.0908,,0.1171,21.3859,-0.0647,-0.0074,,-0.0095,-1.8146,-0.0241,-0.0055,,-0.0069,-1.1081,-0.0811,-0.0183,,-0.0216,-3.7922,0.1503,0.0457,,0.0542,8.3899,0.7024,0.0518,0.4966,0.0757,13.4922
300097,智云股份,-2.6851,-0.0405,,-0.1049,-15.6679,-0.6534,-0.0646,-2.8581,-0.2049,-33.5475,-0.2387,-0.038,-1.9038,-0.1172,-18.7665,-0.235,-0.0684,-1.6697,-0.1954,-22.7948,-0.48200000000000004,-0.0128,,-0.0306,-3.425,-0.0181,-0.0026,-0.1123,-0.0065,-0.7345,-0.0633,-0.0162,-0.2659,-0.0609,-7.0976,-0.0528,-0.0188,-0.2857,-0.0832,-8.3812,0.6970000000000001,0.0468,3.8854,0.1944,19.5463
600033,福建高速,0.3185,0.0104,0.8584,0.0228,11.9012,0.635,0.0425,1.7254,0.0915,44.5137,0.6745,0.0691,1.7927,0.1533,73.9509,0.7213,0.1015,2.0557,0.2351,110.4565,0.6163,0.0203,1.3307,0.0479,22.8157,0.6151,0.0418,1.4002,0.0979,43.2574,0.7375,0.0765,1.7854,0.1854,89.77600000000001,0.7109,0.0997,2.0374,0.2482,48.3558,0.6939,0.0243,1.7964,0.0616,12.0522
002695,煌上煌,0.3283,0.0514,5.1588,0.2955,36.553000000000004,0.1799,0.0616,2.4143,0.3377,41.0316,0.191,0.0945,2.1279,0.5716,70.8889,0.1377,0.0876,1.7994,0.5559,66.5698,0.3041,0.052000000000000005,2.9353,0.3213,38.482,0.2533,0.0933,2.3085,0.5258,62.001000000000005,0.2083,0.1134,1.8685,0.6784,82.2917,0.0899,0.064,0.9054,0.4103,47.6282,0.6924,0.1254,5.7757,0.59,87.0908
300684,中石科技,,,,,,,,,,,,,,,,0.2265,0.0918,1.1985,0.2877,46.623999999999995,0.41,,,,,,,,,,-0.2051,-0.0952,-1.9475,-0.2294,-24.3529,-0.0682,-0.0466,-0.4725,-0.1396,-14.7316,0.6918,0.0947,5.4319,0.3715,40.1603
600012,皖通高速,0.6717,0.0356,1.8289,0.126,56.1609,0.6948,0.0676,1.8314,0.2227,77.1235,,,,,,0.7012,0.1336,1.9277,0.4735,185.2139,0.67,0.0359,1.6112,0.1318,56.799,0.665,0.0683,1.8019999999999998,0.2246,74.3901,0.6779,0.1075,1.7641,0.3869,171.5865,0.6579999999999999,0.1328,1.7343,0.4541,155.0323,0.6886,0.0349,1.8975,0.1235,48.4925
002681,奋达科技,0.11900000000000001,0.0122,0.6885,0.0792,10.5084,0.1031,0.0245,0.6289,0.1311,16.0894,0.2045,0.0725,1.1741,0.2502,45.1271,0.1706,0.0866,0.9281,0.2749,43.9614,0.0884,0.0077,0.6944,0.0264,4.4751,-0.0437,-0.0095,-0.3045,-0.0318,-5.3693,0.019,0.0038,0.1217,0.0112,1.3472,0.1091,0.0399,0.7883,0.1338,16.6561,0.6783,0.0504,8.0033,0.184,26.9785
000758,中色股份,-0.1735,-0.0243,-16.1093,-0.0335,-3.7795,-0.1648,-0.0595,-11.3135,-0.0847,-9.6167,-0.1219,-0.0675,-6.0579,-0.0961,-10.9622,-0.1196,-0.0956,-6.672999999999999,-0.1338,-15.2226,-0.1817,-0.032,-5.1825,-0.0446,-5.0706,-0.0502,-0.0212,-1.9665,-0.0299,-3.525,0.0949,0.0562,3.6451,0.0791,9.3861,0.1045,0.0715,4.3704,0.10300000000000001,12.7338,0.6744,0.1146,14.3854,0.168,21.0122
600640,号百控股,-0.0321,-0.0057,-3.141,-0.0338,-3.3936,-0.0752,-0.0259,-6.0341,-0.1755,-17.6383,-0.0184,-0.0085,-1.0145,-0.0533,-5.359,0.0773,0.0518,9.5436,0.2661,26.7471,0.0728,0.015,1.5703,0.0763,7.8392,0.0331,0.0134,0.5738,0.0695,7.1134,0.0855,0.051,1.4053,0.2405,24.5382,-0.0113,-0.0097,-0.2338,-0.0377,-3.8129,0.6667,0.0896,11.7949,0.41700000000000004,42.403
300144,宋城演艺,0.5012,0.0401,1.4838,0.2256,42.0942,0.4834,0.0794,1.3162,0.4837,96.1452,0.5503,0.1435,1.3951,0.9255,142.29,0.3896,0.1361,1.1242,1.0242,171.4438,0.5726,0.049,1.577,0.3708,52.5288,0.5006,0.0884,1.3222,0.7415,104.7166,0.5845,0.1609,1.4617,1.2769,158.2367,0.5834,0.2015,1.6497,1.3815,140.1227,0.6573,0.0514,1.4644,0.3494,35.3633
002451,摩恩电气,0.6386,0.031,11.3966,0.048,6.4108,-0.1805,-0.0235,-7.6515,-0.0368,-4.6505,0.0242,0.0053,1.4136,0.0084,1.0864,-0.0244,-0.0069,-1.4899,-0.0111,-1.3474,-0.0383,-0.0016,-0.5917,-0.0026,-0.3248,-0.2765,-0.0334,-2.6455,-0.0523,-6.3453,-0.2224,-0.042,-1.7662,-0.067,-8.1141,0.1732,0.0497,1.3637,0.0829,9.4087,0.6542,0.0484,6.3839999999999995,0.0851,9.7915
300404,博济医药,-1.4572,-0.0241,-76.3039,-0.1549,-16.7803,-0.8193,-0.0373,,-0.2213,-23.7811,-0.7013,-0.0547,-9.68,-0.3254,-34.9446,-0.4745,-0.066,-16.9102,-0.3846,-41.1873,-0.5679,-0.0111,,-0.0579,-6.1316,-0.0666,-0.0064,-29.9933,-0.0331,-3.5156,0.0321,0.005,,0.0234,2.4647,0.2005,0.0456,,0.1635,17.242,0.6504,0.0352,4.3346,0.1237,13.0879
300741,华宝股份,,,,,,,,,,,,,,,,0.4387,0.213,0.8982,1.4285,145.7606,0.8696,,1.7283,,,0.5696,0.0955,1.1477,0.8440000000000001,85.3324,,,,,,0.6562,0.2318,1.2362,2.8646,289.9038,0.6489,0.0369,1.1308,0.7987,81.0077
600777,新潮能源,0.0794,0.0008,,0.0024,0.2433,-1.0146,-0.0144,,-0.0689,-7.0957,-0.4227,-0.0107,,-0.0866,-9.1694,1.1214,0.0448,,0.4366,47.3902,-1.2987,-0.0124,-3.8206,-0.1163,-12.5199,0.2421,0.0047,0.6909,0.0463,5.0063,0.3825,0.0117,1.9139,0.0392,13.1615,0.43799999999999994,0.0335,1.8193,0.1051,11.3651,0.6462,0.03,7.3382,0.0825,28.1541
600110,诺德股份,-1.0984,-0.0665,-39.4906,-0.107,-11.7028,-0.4563,-0.0702,-15.6344,-0.1171,-12.5837,-0.3528,-0.0903,-11.9194,-0.155,-16.9066,0.2176,0.0768,8.9106,0.1284,14.7888,0.044000000000000004,0.0053,0.7716,0.009000000000000001,1.0929,-0.2101,-0.0517,-2.4878,-0.0839,-10.6881,-0.1832,-0.0714,-2.3605,-0.1154,-15.8991,0.0888,0.0362,1.0444,0.0584,7.4747,0.6417,0.0504,10.4515,0.0786,10.0655
600020,中原高速,0.7441,0.0136,4.0655,0.0182,5.5379,0.7146,0.0262,3.3945,0.0346,9.6454,0.903,0.0512,3.9622,0.0679,18.9948,0.8568,0.0697,4.4865,0.0934,24.7628,0.3596,0.0153,1.6525,0.0206,6.7115,0.2951,0.0195,1.2208,0.0262,7.4237,0.4844,0.0413,1.9597,0.0551,17.1575,0.4988,0.057999999999999996,2.4464,0.079,24.2223,0.6377,0.0148,2.87,0.0197,5.6693
300069,金利华电,-0.1061,-0.0099,-0.7411,-0.0347,-3.6114,-0.0065,-0.0013,-0.0504,-0.0041,-0.4209,0.0213,0.0069,0.2447,0.0194,1.9918,0.0113,0.0047,0.16,0.0122,1.244,-0.1416,-0.0085,-1.1258,-0.0205,-2.0867,-0.0662,-0.0101,-0.7558,-0.0239,-2.432,-0.0562,-0.0133,-0.5268,-0.0316,-3.2151,0.2803,0.0807,3.2217,0.1987,20.1655,0.634,0.0376,4.2615,0.1123,11.4473
600977,中国电影,1.1577,,7.0607,,,0.1028,0.042,0.6692,0.0922,10.402999999999999,0.0549,0.0238,0.4162,0.0847,9.9209,0.045,0.0246,0.3316,0.0901,10.3863,0.6644,0.077,3.8291,0.2469,27.5169,0.2252,0.066,1.5162,0.2094,23.2621,0.4652,0.1831,3.6954,0.5049,54.906000000000006,0.1639,0.0962,1.2963,0.34299999999999997,38.0147,0.6301,0.08199999999999999,3.5836,0.2528,27.3028
000671,阳光城,-0.4976,-0.016,-5.7775,-0.0199,-2.7956,-0.3041,-0.0149,-3.9306,-0.018000000000000002,-2.8043,-0.5072,-0.0337,-7.5331,-0.0399,-7.1055,-0.1317,-0.0214,-1.8033,-0.0254,-4.9495,0.6319,0.0098,6.678,0.0111,2.0429,0.7856,0.0328,17.2108,0.0378,6.5654,0.3773,0.0298,8.6294,0.0346,5.4108,0.2659,0.0414,3.9576,0.0483,7.5314,0.6291,0.0119,13.7376,0.0138,2.1866
300152,科融环境,0.0427,0.0016,,0.0035,0.3968,-0.1247,-0.0165,-2.6711,-0.0332,-4.0159,0.3448,0.0622,,0.1298,16.0984,0.3179,0.0795,,0.1636,21.4336,-0.5354,-0.0364,-3.5204,-0.078,-10.3888,-0.0833,-0.0095,-1.0706,-0.0203,-2.6657,-0.0496,-0.0075,-3.4419999999999997,-0.0154,-1.9859,-0.1533,-0.0309,-3.5260000000000002,-0.057,-6.9118,0.6269,0.0151,,0.0283,3.4601
300214,日科化学,0.0644,0.0132,1.2231,0.095,9.703,-0.0763,-0.0368,-1.1914,-0.4631,-48.0797,0.0293,0.0217,0.4849,0.2338,24.0534,-0.0363,-0.038,-0.7012,-0.4785,-49.3354,0.08,0.0213,3.3704,0.2324,23.7872,0.0579,0.0356,1.4838,0.3823,39.0091,0.0415,0.0373,0.8312,0.4299,43.7149,0.0237,0.0288,0.5249,0.3504,36.2006,0.6191,0.0674,3.3849,0.8949,92.3557
600870,*ST厦华,-0.0608,-0.0781,-2.4819,-0.17,-17.0018,-0.0125,-0.0775,-2.1168,-0.2077,-20.77,-0.0119,-0.1233,-4.5907,-0.3174,-31.7379,-0.0117,-0.0827,,-0.1153,-11.5329,-0.9876,-0.1272,-21.6939,-0.1792,-17.9203,-5.6408,-0.2893,,-0.375,-37.5004,-4.9065,-0.3319,,-0.39899999999999997,-39.8998,-2.0854,-0.5176,,-0.5253,-52.526,0.6046,0.1954,,0.1901,19.0083
000792,盐湖股份,-0.1658,-0.0045,-3.0081,-0.0065,-1.9122,0.1044,0.0068,1.5138,0.0102,2.9203,0.0187,0.0017,0.4253,0.0025,0.7068,0.1958,0.0245,9.6799,0.0359,9.3216,-0.2819,-0.0057,,-0.0083,-2.0980000000000003,0.0792,0.0048,,0.0069,1.6688,0.0452,0.0041,,0.006,1.5046,0.1298,0.0184,,0.0252,5.426,0.598,0.0202,,0.0278,5.7974
300612,宣亚国际,0.1428,,3.9325,,,0.2236,0.2024,1.9757,0.5566,55.6655,0.0214,0.0251,0.2332,0.0686,6.8579,0.1091,0.1606,0.8612,0.4055,40.5543,-0.2447,-0.0442,-2.5666,-0.2651,-26.5089,-0.0194,-0.0077,-0.133,-0.0477,-4.7714,-0.0624,-0.0355,-0.4706,-0.2302,-23.0211,-0.059000000000000004,-0.0481,-0.3633,-0.2365,-23.647,0.5965,0.0872,16.143,0.4666,46.6629
603637,镇海股份,-1.0593,,-45.0874,,,-0.5437,-0.1959,-3.4597,-0.61,-65.7499,-0.3811,-0.1743,-1.923,-0.5668,-61.0553,-0.2532,-0.1434,-1.2788,-0.4972,-53.7424,0.1328,0.006999999999999999,6.2352,0.0407,4.4231,0.1699,0.0183,0.935,0.1053,11.4072,0.3254,0.0575,1.4377,0.3215,34.6156,-0.0106,-0.0034,-0.0699,-0.0152,-1.61,0.5942,0.0449,8.5431,0.1832,19.1798
000885,同力水泥,0.0921,0.0098,,0.019,3.6693,0.1425,0.0359,13.3172,0.0702,13.6122,0.1498,0.0547,15.2828,0.1032,18.9046,0.1395,0.0693,5.8604,0.128,23.1797,0.2021,0.0223,25.9417,0.0421,7.6228,0.2156,0.0634,2.5335,0.128,23.5616,0.4945,0.2376,2.8652,0.3186,98.3655,0.3642,0.2122,2.5908,0.2823,62.6381,0.591,0.0313,1.9206,0.0428,11.1385
300215,电科院,0.5325,0.017,25.425,0.0271,3.6186,0.575,0.0397,9.4749,0.0633,8.9797,0.5833,0.06,4.7281,0.1158,16.7141,0.6156,0.0911,4.7818,0.1863,30.2653,0.6627,0.0213,11.5926,0.0431,6.0674,0.5977,0.0453,3.4585,0.0891,11.2111,0.635,0.0789,3.3027,0.1655,20.7448,0.6271,0.1063,3.1883,0.2243,29.429000000000002,0.5833,0.0208,7.851,0.0427,6.6182
300631,久吾高科,0.1149,,1.9809999999999999,,,0.1976,,2.3119,,,0.0628,0.0183,0.3357,0.0592,7.6254,0.0634,0.027000000000000003,0.3584,0.0853,10.7522,-0.8919,-0.051,-14.6668,-0.2018,-25.1947,-0.2588,-0.0358,-3.0511,-0.1373,-16.9187,-0.2988,-0.07400000000000001,-2.0884,-0.2986,-37.0031,-0.2602,-0.1012,-1.6674,-0.4427,-55.5768,0.5811,0.0341,6.4173,0.1372,17.0655
002466,天齐锂业,0.5463,0.0522,1.2137,0.1172,23.4707,0.5348,0.1114,1.0587,0.2722,56.8088,0.4531,0.138,0.9016,0.3457,60.9076,0.4549,0.1585,0.9943,0.3283,59.835,0.6201,0.0552,1.315,0.1235,22.3015,0.4852,0.0945,1.0242,0.2166,35.6852,0.5484,0.1516,1.1629,0.3625,63.9475,0.5657,0.1735,1.1849,0.4295,122.3297,0.5792,0.0538,1.2167,0.1327,41.305
300562,乐心医疗,0.1818,,1.7932,,,0.0688,0.0641,0.7011,0.1813,18.285,0.0826,,0.8216,,,0.1014,0.1181,0.9709,0.5013,51.2113,-0.0837,-0.0219,-1.4624,-0.1032,-10.7387,-0.0288,-0.0168,,-0.0564,-5.827000000000001,-0.02,-0.0185,,-0.0622,-6.2235,-0.0047,-0.0054,-0.235,-0.0171,-1.7063,0.5768,0.1061,36.4269,0.3138,31.4012
300548,博创科技,0.1298,,0.603,,,0.1766,0.0696,0.8309,0.4241,47.6952,0.1894,0.0712,0.8375,0.6105,67.3883,0.2089,0.105,0.977,0.8585,93.6478,-0.0717,-0.0096,-0.315,-0.0745,-8.0877,-0.1044,-0.0292,-0.4557,-0.2504,-27.2434,0.1175,0.0461,0.52,0.4856,53.7233,0.2121,0.1078,0.9281,1.0706,116.6123,0.5751,0.0598,2.968,0.6406,79.1392
000036,华联控股,19.0018,0.1158,9.7271,0.1801,31.3734,16.4748,0.1868,3.7792,0.2893,40.2941,16.1336,0.2411,4.9108,0.3563,46.3493,0.9683,0.2162,1.5541,0.3689,40.5266,-0.0149,-0.003,-0.0351,-0.0063,-0.8009,-0.0855,-0.0295,-0.2287,-0.0695,-8.8814,-0.0271,-0.01,-0.0742,-0.0239,-3.0753,-0.0631,-0.0287,-0.1825,-0.0689,-8.7044,0.5684,0.0261,2.2183,0.0549,8.4765
600565,迪马股份,0.3809,0.0144,5.7831,0.0184,2.8867,-0.1391,-0.0134,-3.2939999999999996,-0.0169,-2.5626,-0.3487,-0.0597,-15.0163,-0.0745,-11.2567,0.0895,0.0419,1.6557,0.0557,7.9749,0.1901,0.0082,3.3436,0.0107,1.5736,0.2181,0.0146,5.1133,0.0183,2.6657,0.1145,0.0202,1.4663,0.0256,3.8435,0.1825,0.0464,2.7136,0.0584,8.6492,0.568,0.0172,6.7577,0.0212,2.9041
601985,中国核电,0.5063,0.0129,1.8496,0.0174,10.4526,0.6095,0.032,1.936,0.0427,24.5202,0.6493,0.0516,2.1062,0.069,39.0074,0.6172,0.0657,2.2842,0.0881,44.9132,0.5989,0.0167,2.198,0.0226,12.2983,0.5905,0.0328,2.1357,0.0435,22.7217,0.6025,0.0509,2.1043,0.0681,37.839,0.5926,0.0657,2.4771,0.0883,51.6118,0.5603,0.0149,2.1191,0.0201,11.5371
600250,南纺股份,-0.5726,-0.0648,,-0.0764,-7.6976,0.0456,0.0121,,0.0144,1.4938,0.0719,0.0306,,0.0358,3.6685,0.1138,0.0563,6.2642,0.0677,6.9144,-0.3222,-0.0288,,-0.0335,-3.4083,0.0483,0.0088,,0.0103,1.0329,-0.2045,-0.0587,,-0.0689,-6.9117,-0.1886,-0.0832,-1.6357,-0.1081,-10.844000000000001,0.5577,0.0647,,0.084,8.4217
002492,恒基达鑫,0.2153,0.0071,1.3672,0.032,3.7448,0.3783,0.0257,1.3783,0.1046,12.2377,0.4505,0.0457,2.9268,0.177,21.584,0.5281,0.0718,2.5916,0.3037,39.5416,0.2685,0.009000000000000001,1.4117,0.038,5.5572,0.5417,0.0353,1.5824,0.1285,16.733,0.6251,0.0673,2.3302,0.3548,56.5186,0.5615,0.0808,2.1183,0.3618,52.2749,0.5513,0.0199,3.1039,0.1008,15.6287
002506,协鑫集成,-0.6026,-0.1114,-17.4104,-0.1452,-17.8347,-0.2086,-0.0798,-7.3537,-0.1017,-12.2046,-0.2534,-0.1194,-11.5005,-0.1477,-16.2397,-0.3631,-0.2148,,-0.2705,-32.4648,-0.478,-0.0537,,-0.0658,-7.6703,0.0171,0.0054,3.4782,0.0068,0.799,0.0196,0.009000000000000001,3.0759,0.0114,1.3532,0.0042,0.003,1.6253,0.0037,0.4265,0.5482,0.0533,,0.0663,7.449
600371,万向德农,1.6482,0.1816,13.0005,0.3824,41.7178,1.3142,0.2319,6.2469,0.4886,53.1709,1.1591,0.2658,6.779,0.5579999999999999,60.6541,0.4427,0.1884,2.4938,0.4674,51.5478,0.4938,0.045,2.8752,0.1171,12.9855,0.6939,0.1038,3.1288,0.2756,30.3508,0.5484,0.1136,2.5173,0.3078,34.0874,0.1461,0.0491,0.6028,0.1479,16.5528,0.5479999999999999,0.0443,2.5849,0.1251,15.603
300227,光韵达,0.3233,0.0256,,0.0698,9.7529,0.057,0.0098,,0.0244,3.1554,0.0359,0.0111,0.7946,0.0263,3.3117,0.078,0.0353,1.7748,0.0825,9.0616,0.3038,0.0353,6.2783,0.0858,9.4954,0.1724,0.0331,2.4494,0.1069,11.9399,0.0543,0.0185,0.389,0.0602,6.6421,0.1002,0.0485,0.8772,0.1465,16.1879,0.5466,0.0602,6.6975,0.1855,21.1405
601368,绿城水务,0.5327,0.02,2.0795,0.0322,7.516,0.5355,0.0419,2.7054,0.0661,13.9013,0.5548,0.0623,2.3837,0.0955,28.6819,0.5097,0.0808,2.1006,0.1284,43.4471,0.6356,0.0233,2.6298,0.0378,11.3714,0.4852,0.0372,1.7644,0.0594,17.5758,0.4891,0.0583,1.6072,0.0951,29.6923,0.4779,0.0731,1.7033,0.1174,37.0552,0.5458,0.0187,2.1878,0.0302,14.1007
601518,吉林高速,0.5067,0.0119,1.8928,0.0216,10.901,0.5622,0.0292,1.9259,0.0526,32.9831,0.5775,0.0443,1.9507,0.0763,51.4856,0.5859,0.0641,2.3552,0.1114,65.1067,0.7388,0.0177,2.667,0.031,23.1765,0.8419,0.0523,2.6693,0.1028,74.9522,0.7231,0.0828,2.3731,0.1655,123.2742,0.7028,0.1085,2.5603,0.2218,102.8644,0.5445,0.0142,1.619,0.0292,13.7989
600178,东安动力,-0.1231,-0.0189,-19.3481,-0.0368,-4.1843,-0.0364,-0.011000000000000001,-0.7829999999999999,-0.0203,-2.2606,-0.0713,-0.0307,-1.7599,-0.055,-5.9351,-0.042,-0.0245,-1.3582,-0.0421,-4.5218,0.039,0.0051,0.8933,0.0091,0.977,-0.1999,-0.0506,-4.9241,-0.0989,-10.8311,0.0098,0.0036,0.2777,0.0075,0.7841,0.0343,0.0163,1.4549,0.0321,3.3361,0.5413,0.0479,45.0921,0.1021,10.6806
601918,新集能源,0.1975,0.0077,,0.009000000000000001,2.1104,0.2741,0.0205,16.942,0.0241,4.9998,0.3758,0.0455,5.3737,0.0541,11.9429,0.1911,0.0329,3.6396,0.0389,6.1647,0.3192,0.0184,2.7403,0.0221,3.7525,0.3253,0.035,5.749,0.0421,6.5602,0.3192,0.0553,7.4183,0.0669,11.2917,0.2893,0.0706,18.7987,0.0858,15.5972,0.5374,0.0386,3.0752,0.0474,9.9591
300357,我武生物,0.4849,0.0524,1.1769,1.1878,138.0927,0.4482,0.0984,1.1047,2.1748,253.9222,0.3821,0.1374,0.8882,2.6671,310.8716,0.3934,0.1762,0.9502,2.9714,336.6886,0.4757,0.0529,1.0097,1.1005,127.73899999999999,0.4476,0.1014,0.9387,2.1316,247.8545,0.4023,0.1466,0.7955,2.7947,315.7224,0.4127,0.1876,0.8551,3.3819999999999997,377.0945,0.5369,0.0636,1.1052,1.1466,126.9676
002883,中设股份,,,,,,-0.002,,-0.0125,,,-0.0827,,-0.4317,,,-0.0485,-0.0373,-0.2219,-0.1128,-11.2871,0.371,,1.8463,,,0.1203,0.0282,0.5704,0.1603,16.039,0.1036,0.0401,0.4864,0.3328,33.301,0.0723,0.0373,0.3214,0.3044,30.4617,0.536,0.0698,2.6279,0.6125,61.2946
002622,融钰集团,0.1491,0.0011,0.4183,0.0124,1.4041,-0.6151,-0.0086,-1.9207,-0.0909,-10.1909,0.013999999999999999,0.0008,0.0368,0.0087,0.9798,-0.2767,-0.0262,-2.2959,-0.3373,-39.2461,-1.0886,-0.0109,-2.3294,-0.1343,-15.4659,-0.9907,-0.0333,-1.9013,-0.2168,-23.1323,-1.5926,-0.0954,-4.9104,-0.355,-68.7996,-0.857,-0.0968,-2.2614,-0.3547,-65.2028,0.535,0.0084,,0.0306,7.5105
601101,昊华能源,0.0194,0.001,,0.0021,0.4177,0.0814,0.0077,,0.0165,3.5428,0.2114,0.0307,,0.0639,12.8184,0.2,0.0504,80.7594,0.1098,26.0335,0.2332,0.0181,1.1144,0.0406,9.8979,0.2369,0.0368,1.4415,0.083,19.832,0.2314,0.0513,1.4922,0.1199,30.3807,0.3172,0.0862,2.4431,0.2036,49.8079,0.5331,0.037000000000000005,2.5763,0.08900000000000001,21.346999999999998
002034,旺能环境,-0.0872,-0.0189,-280.6417,-0.0524,-5.4581,-0.052000000000000005,-0.0198,-2.8189,-0.0906,-9.468,0.0231,0.013000000000000001,0.7804,0.0597,6.2263,0.0363,0.0273,1.295,0.1224,12.7265,0.0123,0.0018,0.5356,0.008,0.8311,-0.0052,-0.0017,-0.2685,-0.008,-0.8356,-0.0767,-0.0383,-3.5006,-0.1599,-16.5182,0.3121,0.08900000000000001,1.624,0.2769,63.8781,0.5321,0.0189,1.8844,0.0562,15.1462
002319,乐通股份,0.1052,0.013000000000000001,0.87,0.0255,2.8145,0.1903,0.0441,4.1404,0.0874,9.5969,0.1566,0.0542,4.9319,0.0931,9.9701,0.1722,0.0796,10.2907,0.1388,14.737,0.2349,0.0202,,0.0358,3.7718,0.1755,0.0395,5.9877,0.0711,7.3868,0.1233,0.0451,4.2043,0.081,8.3072,0.153,0.0745,7.6424,0.1353,13.7129,0.5318,0.0576,,0.1088,10.8962
002320,海峡股份,0.4295,0.0424,1.5813,0.4718,92.6429,0.4323,0.0764,1.5416,1.0223,217.0399,0.44299999999999995,0.0977,1.8502,1.4121,299.0185,0.4326,0.1248,2.0624,1.365,293.2401,0.7047,0.0543,2.222,0.6506,105.0506,0.5757,0.0834,1.8046,1.1828,184.514,0.5316,0.10300000000000001,1.8584,1.495,240.1667,0.5174,0.1296,2.2216,1.5628,214.2726,0.5304,0.0443,1.6687,0.4401,56.0272
