code,name,currentratio20161,quickratio20161,cashratio20161,icratio20161,sheqratio20161,adratio20161,currentratio20162,quickratio20162,cashratio20162,icratio20162,sheqratio20162,adratio20162,currentratio20163,quickratio20163,cashratio20163,icratio20163,sheqratio20163,adratio20163,currentratio20164,quickratio20164,cashratio20164,icratio20164,sheqratio20164,adratio20164,currentratio20171,quickratio20171,cashratio20171,icratio20171,sheqratio20171,adratio20171,currentratio20172,quickratio20172,cashratio20172,icratio20172,sheqratio20172,adratio20172,currentratio20173,quickratio20173,cashratio20173,icratio20173,sheqratio20173,adratio20173,currentratio20174,quickratio20174,cashratio20174,icratio20174,sheqratio20174,adratio20174,currentratio20181,quickratio20181,cashratio20181,icratio20181,sheqratio20181,adratio20181
002729,好利来,8.5209,7.0754,287.4811,325.055,79.8429,20.1571,5.0843,4.1259,255.2647,855.5678,89.0888,10.9112,5.9051,4.8078,299.5996,2033.3906,93.5571,6.4429,6.0448,5.0189,292.4578,6686.7884,93.2089,6.7911,6.7626,5.6518,226.171,-14576.8369,93.846,6.154,4.894,4.0844,147.4637,10198.9618,91.0206,8.9794,6.3856,5.2301,187.9338,3678.5248,93.0231,6.9769,6.0495,4.8179,207.8178,3056.8694,92.4358,7.5642,8.0723,6.4018,210.3357,1016.0199,94.2846,5.7154
603688,石英股份,13.907,11.5758,229.2389,-4140.2853,94.5986,5.4014,10.3328,8.6909,419.4536,-1918.7367,93.2277,6.7723,12.2638,10.3303,192.8116,-2256.335,94.161,5.8389999999999995,12.5083,10.5971,231.0964,-2402.7469,94.1413,5.8587,12.7083,10.6528,291.9486,-10683.1813,94.3698,5.6302,11.6779,9.6617,312.7695,6698.9642,93.9755,6.0245,12.1753,10.2116,308.1568,4196.0548,94.1827,5.8173,10.9263,9.3725,256.8347,4434.9753,93.8565,6.1435,11.3726,9.5903,269.5978,1606.7875,94.1601,5.8399
603655,朗博科技,,,,,,,,,,,,,--,--,--,-14338.9439,--,--,4.561,4.0736,62.2806,-10550.768,89.3023,10.6977,--,--,--,-830119.5332,--,--,5.5887,4.9174,80.3993,47087.532,90.8136,9.1864,5.6602,4.9105,119.7666,11415.2603,90.6358,9.3642,9.4251,8.9087,533.4714,15870.996000000001,92.6735,7.3265,11.902000000000001,11.1716,672.2205,11511.803999999998,94.1309,5.8691
603655,朗博科技,,,,,,,,,,,,,--,--,--,-14338.9439,--,--,4.561,4.0736,62.2806,-10550.768,89.3023,10.6977,--,--,--,-830119.5332,--,--,5.5887,4.9174,80.3993,47087.532,90.8136,9.1864,5.6602,4.9105,119.7666,11415.2603,90.6358,9.3642,9.4251,8.9087,533.4714,15870.996000000001,92.6735,7.3265,11.902000000000001,11.1716,672.2205,11511.803999999998,94.1309,5.8691
300685,艾德生物,,,,,,,--,--,--,-3199.8383,--,--,--,--,--,-3852.9098,--,--,5.5969,5.3605,223.7617,-1810.8392,87.1512,12.8488,,,,,,,6.1465,5.9255,253.1157,3802.9635,87.7533,12.2467,10.8173,10.6166,456.1093,2719.6417,91.7034,8.2966,13.0272,12.7791,429.27,3006.1634,93.4307,6.5693,14.6528,14.3207,470.8631,958.7769999999999,94.1212,5.8788
002038,双鹭药业,23.0216,21.6369,852.9729,-1507.21,96.0929,3.9071,27.4451,25.6095,1060.0585,-3179.7412,96.6025,3.3975,28.4501,26.3382,1228.0634,-3348.3251,96.7138,3.2862,24.0852,22.3413,1030.8446,-2835.7387,96.2955,3.7045,24.2999,22.5193,1216.7877,-2588.8045,96.2704,3.7296,25.5312,23.5759,1526.6311,-2368.9754,96.4382,3.5618,17.8323,16.1021,711.2811,-2727.705,95.5014,4.4986,12.2285,11.1242,576.29,-3302.8348,93.7695,6.2305,13.1269,11.8899,585.5946,-5203.0503,94.0713,5.9287
603189,网达软件,,,,,,,8.3344,7.766,441.9899,-1265.1044,86.4928,13.5072,24.3433,23.284,1883.229,-1413.8302,95.1943,4.8057,16.4465,16.0411,1305.9597,-2367.5962,93.7656,6.2344,26.7869,25.9056,2050.2367,218.8103,95.6707,4.3293,24.1502,23.3442,1871.9692,-168.4874,95.32,4.68,21.7798,21.0735,1601.9963,-163.0548,95.0532,4.9468,20.5999,19.9167,1046.7355,-198.4002,94.1377,5.8623,21.1901,20.4944,1244.1047,278.356,94.0607,5.9393
300282,三盛教育,1.3685,1.1277,34.413000000000004,2748.7552,61.6033,38.3967,1.266,0.97,31.9042,2265.6193,58.6911,41.3089,1.2804,0.9754,33.1972,2048.4366,57.035,42.965,1.1614,0.9053,29.1362,8888.9288,60.06100000000001,39.939,1.6724,1.271,61.0456,981.6559,68.7956,31.2044,1.5339,1.1522,56.8003,746.1195,67.9121,32.0879,1.4499,1.0366,42.6814,679.0829,65.6248,34.3752,4.2114,4.0435,276.1458,486.2647,91.1854,8.8146,5.8669,5.5167,304.2802,-4033.8068,94.0584,5.9416
002862,实丰文化,--,--,--,424.3154,--,--,2.6752,2.1502,66.2595,-1149.692,75.0108,24.9892,--,--,--,-2268.6992,--,--,5.153,4.2134,184.8937,-871.6544,87.4366,12.5634,6.9053,5.5087,167.96099999999998,1346.1224,90.7514,9.2486,9.2519,8.4261,236.347,1035.5172,91.3457,8.6543,8.0371,7.245,200.3307,891.5655,89.5138,10.4862,8.8432,7.8436,362.1112,868.9741,92.1447,7.8553,11.7292,10.6454,218.8813,272.495,94.0165,5.9835
300379,东方通,6.9517,6.9116,301.8968,-1212.0455,92.5213,7.4787,2.0533,2.0339,151.3316,-1963.3676,71.5854,28.4146,5.1925,5.1323,339.0597,-3127.6846,90.3147,9.6853,5.4486,5.3623,354.4966,-2379.0496,90.3346,9.6654,9.5661,9.3148,544.8099,-623.6619999999999,94.8409,5.1591,7.9946,7.5801,457.2911,-322.7247,93.9023,6.0977,7.281000000000001,6.8809,412.774,-583.5186,93.1577,6.8423,8.6185,8.3168,543.1679,3369.1452,92.6467,7.3533,10.5453,10.0679,643.8921,-255.5143,93.9774,6.0226
300016,北陆药业,5.9866,4.9989,298.9375,-8897.7901,87.6455,12.3545,11.2527,9.7589,426.6353,-9696.8928,92.2083,7.7917,12.6295,11.0685,558.9839,-7844.7112,93.9222,6.0778,13.5024,9.9375,293.42900000000003,-2919.5576,94.3104,5.6896,7.2823,5.5806,235.2122,-13793.437,91.41,8.59,7.5314,5.684,206.8558,-15392.985,91.493,8.507,7.3435,5.3429,92.7977,-19076.7049,92.7856,7.2144,9.5757,7.3559,458.0467,-18838.601000000002,93.7198,6.2802,9.9666,7.9276,495.1813,-11683.2312,93.8544,6.1456
002827,高争民爆,--,--,--,5887.0392,--,--,1.0255,0.9396,72.5801,13239.197,66.6305,33.3695,1.0526,0.9663,72.9954,10761.2648,66.6351,33.3649,3.3674,3.2777,307.6488,10015.0765,82.3306,17.6694,4.4022,4.3142,406.4554,-20155.4366,86.4538,13.5462,6.1334,5.9282,531.5536,-44901.9463,90.7945,9.2055,7.5851,7.2838,665.8810000000001,-22269.0538,92.0277,7.9723,7.6242,7.3298,663.7180000000001,-15475.4675,92.2997,7.7003,9.5373,9.0826,809.6457,-2853.9875,93.7988,6.2012
300485,赛升药业,27.0679,25.9574,1502.3787,-18778.3296,96.8259,3.1741,26.8756,25.9354,277.7825,-18973.9484,96.9016,3.0984,28.4207,27.3525,472.771,-22505.8467,97.0743,2.9257,14.0451,13.4082,883.6133,-23359.8547,94.6482,5.3518,19.8321,18.5954,543.26,-13557.8662,96.2159,3.7841,16.9671,15.96,153.8735,-20095.292,95.6965,4.3035,17.7151,16.5122,116.6178,-28320.7002,95.9336,4.0664,12.8872,11.8231,1103.5951,-29885.7902,94.5418,5.4582,11.2069,10.2062,136.3282,-79837.5941,93.7822,6.2178
603023,威帝股份,12.14,11.0533,200.4063,-14821.8156,92.1128,7.8872,10.4099,9.4006,322.3053,-17079.8184,90.8022,9.1978,16.354,14.5036,230.6122,-25987.6922,94.1947,5.8053,9.9533,8.9018,350.8582,-11594.1444,90.891,9.109,14.9978,13.2987,89.3086,136122.8533,94.0369,5.9631,10.6423,9.2084,374.0037,-3179.0913,92.001,7.999,13.2125,11.1829,729.9739999999999,-2111.4575,93.7575,6.2425,9.1802,7.9431,134.5465,-6390.6411,91.1083,8.8917,13.0904,11.1109,428.8458,-53313.3237,93.7789,6.2211
002868,绿康生化,,,,,,,--,--,--,7123.5357,--,--,--,--,--,8886.7949,--,--,1.133,0.7839,18.2791,-206783.9851,73.205,26.795,1.7738,1.2664,26.6295,3529.4186,81.6003,18.3997,11.1515,10.4472,141.278,3193.9479,92.60700000000001,7.393,10.7843,10.1313,135.1665,2060.4297,92.4697,7.5303,9.7459,9.0521,140.9778,2038.9771,91.9914,8.0086,12.3182,11.4656,156.0798,1992.8771,93.7418,6.2582
002868,绿康生化,,,,,,,--,--,--,7123.5357,--,--,--,--,--,8886.7949,--,--,1.133,0.7839,18.2791,-206783.9851,73.205,26.795,1.7738,1.2664,26.6295,3529.4186,81.6003,18.3997,11.1515,10.4472,141.278,3193.9479,92.60700000000001,7.393,10.7843,10.1313,135.1665,2060.4297,92.4697,7.5303,9.7459,9.0521,140.9778,2038.9771,91.9914,8.0086,12.3182,11.4656,156.0798,1992.8771,93.7418,6.2582
603508,思维列控,11.4734,10.4382,644.1428,-1668.8083,92.1336,7.8664,11.4695,10.4148,370.94599999999997,-1245.914,92.3466,7.6534,13.4509,12.2795,321.9952,-1359.1085,93.5141,6.4859,11.7215,10.6536,232.6268,-2063.5966,92.7219,7.2781,14.4186,13.1646,298.1617,-2171.6434,94.0955,5.9045,15.7282,14.2862,357.8954,-1827.1227,94.6551,5.3449,14.3885,12.9787,269.0482,-1454.1285,94.20299999999999,5.797000000000001,11.6124,10.3733,88.1446,-1487.2298,92.8223,7.1777,13.248,11.9666,65.9308,-3491.941,93.7153,6.2847
300508,维宏股份,9.7282,7.6706,523.1406,-3701.0570000000002,93.7318,6.2682,10.1531,9.4778,851.7757,-4257.1906,92.3726,7.6274,16.835,15.3785,1390.435,-2916.1566,95.1218,4.8782,15.0667,13.55,263.6127,-3656.6512,94.5908,5.4092,16.313,14.5156,303.9574,-5765.5888,94.9146,5.0854,16.1888,14.7284,47.0496,-21908.7748,93.8439,6.1561,17.8684,16.4182,77.1184,-42088.7376,94.1605,5.8395,10.9898,10.2168,116.3265,-128361.195,91.5753,8.4247,15.6333,14.5997,119.7312,8432.2973,93.6865,6.3135
300054,鼎龙股份,3.4458,2.7562,140.2733,2444.8151,83.397,16.602999999999998,2.3304,1.8329,94.0111,-1377.9453,80.3102,19.6898,2.4756,1.94,103.0465,-1800.1929,81.1054,18.8946,2.6783,2.0588,105.5993,-843.8806,82.4415,17.5585,7.272,6.2124,293.0987,10965.2012,91.5694,8.4306,6.3866,5.4419,267.7128,4450.4088,90.5125,9.4875,7.1607,6.1308,304.5578,2315.0836,91.4537,8.5463,9.3449,8.2799,416.3089,1964.6559,93.0237,6.9763,9.8081,8.5521,322.9783,370.5522,93.6694,6.3306
002007,华兰生物,16.5184,12.4529,303.948,-2246.9635,95.9476,4.0524,12.9414,9.3505,190.047,-2687.0311,94.8274,5.1726,15.4259,11.1301,132.367,-3444.8762,95.6188,4.3812,14.7971,10.515,225.9937,-5636.4636,95.3757,4.6243,15.3271,10.7468,131.2311,-5121.5401,95.4383,4.5617,11.7603,7.653,187.84900000000002,-6551.3124,94.1251,5.8749,10.6603,6.9626,35.2751,-6565.4085,93.5235,6.4765,9.7266,6.5167,54.6052,-12330.9363,92.7722,7.2278,11.1897,7.4864,59.8828,-8972.8883,93.6659,6.3341
600009,上海机场,5.7196,5.7106,494.5405,-1683.8747,82.4617,17.5383,4.373,4.3661,382.0473,-2111.7627,80.7313,19.2687,6.2297,6.2187,525.1526,-2259.5191,83.6759,16.3241,2.5998,2.5951,230.8437,-2435.1533,83.9684,16.0316,2.7049,2.7003,235.3706,-5705.3245,84.7884,15.2116,2.3575,2.3543,197.9638,-6672.6501,81.2585,18.7415,4.6264,4.6183,369.5868,-5400.8149,92.141,7.859,4.8977,4.8886,425.8391,-3896.3981,92.4979,7.5021,5.3215,5.3095,440.5376,-2857.4311,93.5951,6.4049
600883,博闻科技,8.1546,8.0334,484.3858,284.5915,89.8982,10.1018,12.527000000000001,12.3369,738.0055,340.3022,92.0543,7.9457,16.4962,16.2544,1138.6695,-892.9727,92.9979,7.0021,11.7027,11.4418,666.1483,-455.6105,91.73200000000001,8.267999999999999,13.1412,12.9846,841.4603,-6583.3082,92.2318,7.7682,16.4431,16.2182,772.4178,-3029.0889,93.1183,6.8817,45.7154,44.6878,2950.0548,-2032.8037,95.3078,4.6922,17.8048,17.3856,1463.609,-1005.3144,93.4199,6.5801,17.8492,17.5181,1474.6698,-91.9576,93.4785,6.5215
600890,中房股份,6.9324,6.9102,656.0832,25272.176,90.8599,9.1401,6.7088,6.6875,208.1569,2724.8695,90.5839,9.4161,5.4617,5.4446,174.9816,2427.0820000000003,88.4879,11.5121,6.5462,6.5239,469.6135,4279.1411,90.25200000000001,9.748,6.5559,6.5326,446.5824,1535.0379999999998,90.3902,9.6098,6.4936,6.4696,92.0123,2002.3902,90.3493,9.6507,6.4677,6.4431,81.4227,1151.6209,90.3276,9.6724,8.408999999999999,8.3846,815.3786,-476.2649,91.2438,8.7562,10.7855,10.7519,279.5804,1864.3452,93.3049,6.6951
300530,达志科技,,,,,,,14.9997,13.9589,1122.3825,-21874.2574,92.2614,7.7386,26.2528,25.4094,95.5483,-13733.5848,94.7402,5.2598,29.3384,28.3251,761.8247,-11313.0411,94.4436,5.5564,27.741,26.7141,288.9556,-15168.1074,94.3672,5.6328,7.2865,6.9918,139.7096,-49501.6582,86.4824,13.5176,31.6464,30.2812,351.8907,-39072.2463,94.6801,5.3199,17.8215,16.9027,198.2304,-34325.5636,91.2648,8.7352,29.3542,27.6129,229.8458,29974.5325,93.2931,6.7069
000971,高升控股,6.2795,6.2795,330.1162,44113.6242,96.5616,3.4384,3.1774,3.1774,169.5989,-13402.7581,93.4285,6.5715,9.3839,9.3839,766.0874,-9118.2321,96.9333,3.0667,3.636,3.636,265.1617,-9191.3917,91.9796,8.0204,4.0804,4.0803,201.0227,-38363.6523,92.9252,7.0748,4.6889,4.6889,205.8167,-13058.4503,94.4222,5.5778,4.4601,4.4601,171.4753,-14925.2017,94.0138,5.9862,4.2330000000000005,4.2330000000000005,271.9224,-10720.803,94.0579,5.9421,3.8025,3.8025,219.3374,-910.0081,93.2606,6.7394
000722,湖南发展,7.1545,6.9054,311.3581,3100.6154,92.0613,7.9387,10.7975,10.2995,463.7099,4129.4208,93.0654,6.9346,14.530999999999999,13.98,820.3466,4115.5851,93.344,6.656000000000001,12.8858,12.0328,695.4375,3310.8574,93.1455,6.8545,13.3238,12.4462,901.7217,2714.3438,93.1846,6.8154,12.5881,11.749,784.2764,3525.9731,93.1068,6.8932,13.5915,12.6784,804.8612,3539.0166,93.3164,6.6836,12.1195,11.1186,836.9117,2781.3512,93.1505,6.8495,12.9921,11.9454,719.4545,-1085.4669,93.2557,6.7443
300377,赢时胜,64.1843,64.1843,5973.9515,-348.5142,98.0398,1.9602,75.5499,75.5499,4935.1852,-1330.1756,98.2804,1.7196,44.9389,44.8827,2814.1536,-352.56199999999995,97.916,2.084,15.7879,15.7639,1077.6472,-1307.4631,95.7641,4.2359,16.0856,16.0666,903.2053,-120.9984,95.8787,4.1213,12.7397,12.7154,681.9857,-405.4592,95.6095,4.3905,12.1031,12.0848,598.562,-603.605,95.4249,4.5751,8.9684,8.9544,478.3824,-1142.9748,93.9031,6.0969,7.8266,7.8145,348.9921,-1032.0047,93.2143,6.7857
300553,集智股份,,,,,,,7.1962,6.0241,358.7575,-4902.0611,89.9076,10.0924,6.7054,5.5853,334.6725,-4759.7458,89.3961,10.6039,9.6829,8.7475,465.1321,-3794.0252,91.8281,8.1719,9.4285,8.3818,394.6123,-1922.3708,91.8435,8.1565,6.7909,5.9107,263.8877,-1868.2037,89.1571,10.8429,6.6319,5.6146,221.7664,-2121.3298,88.9295,11.0705,8.3738,6.9682,525.0716,-1742.625,91.2918,8.7082,10.5633,8.7341,505.6505,-1497.6437,93.1544,6.8456
300417,南华仪器,15.3967,13.0085,1048.2416,-146.7256,94.1407,5.8593,13.1086,11.3379,731.9511,-315.4041,93.1372,6.8628,10.9117,9.2617,491.3177,-382.8474,92.1246,7.8754,8.8124,7.4431,82.7222,-476.6638,90.9786,9.0214,9.0581,7.3722,89.4804,-4172.4254,91.3636,8.6364,8.2437,6.5435,45.4019,-5880.6348,90.8102,9.1898,7.5995,5.9797,29.4585,-7644.9419,90.5326,9.4674,7.6047,6.0407,95.2816,-9710.1398,91.3561,8.6439,9.728,7.7139,309.3434,-6866.8844,93.1084,6.8916
603500,祥和实业,,,,,,,,,,,,,--,--,--,2711.0131,--,--,2.7968,2.5416,60.1028,3021.3225,74.8766,25.1234,--,--,--,1647.5717,--,--,3.1175,2.8497,47.3976,2543.5903,77.8048,22.1952,8.8633,8.316,177.0243,3512.4596,90.4747,9.5253,8.9252,8.4079,128.3972,5114.9283,90.5271,9.4729,11.9408,10.9192,108.4263,-6672.439,92.9386,7.0614
603500,祥和实业,,,,,,,,,,,,,--,--,--,2711.0131,--,--,2.7968,2.5416,60.1028,3021.3225,74.8766,25.1234,--,--,--,1647.5717,--,--,3.1175,2.8497,47.3976,2543.5903,77.8048,22.1952,8.8633,8.316,177.0243,3512.4596,90.4747,9.5253,8.9252,8.4079,128.3972,5114.9283,90.5271,9.4729,11.9408,10.9192,108.4263,-6672.439,92.9386,7.0614
002884,凌霄泵业,,,,,,,--,--,--,-5388.6307,--,--,--,--,--,-5961.4301,--,--,6.024,4.0854,86.7426,-4117.1645,84.7076,15.2924,,,,,,,7.0206,4.2347,53.1836,5381.5125,86.8336,13.1664,12.0028,9.4778,279.0512,5679.8499,91.7552,8.2448,12.9424,10.4213,208.8042,7231.733,92.1144,7.8856,14.3101,11.5704,129.7109,2027.1804,92.8118,7.1882
300099,精准信息,9.7372,8.3373,361.5129,651.7668,93.6518,6.3482,8.9638,7.6576,313.047,-36.8313,93.1834,6.8166,7.997999999999999,6.6855,274.2159,101.8014,92.5529,7.4471,7.7054,7.016,313.0945,-867.6391,93.4393,6.5607,10.6215,9.6848,420.8096,-782.8916,95.2697,4.7303,9.5686,8.4487,369.1372,-209.4472,94.9308,5.0692,9.1221,7.9510000000000005,362.2407,-760.2329,94.617,5.382999999999999,6.7214,6.087000000000001,195.4693,-1883.4631,92.0398,7.9602,7.2976,6.5023,170.8503,83.5473,92.76299999999999,7.237
300679,电连技术,,,,,,,--,--,--,-20447.0841,--,--,--,--,--,-17972.6414,--,--,3.06,2.5644,91.0918,-5398.0316,77.833,22.166999999999998,--,--,--,10312.6248,--,--,4.3904,3.7843,138.9179,4675.1223,83.6806,16.3194,11.2458,10.6421,806.9947,4774.2231,92.0851,7.9149,10.7637,10.2472,822.3429,27913.806,91.7744,8.2256,12.2643,11.640999999999998,298.2178,-1848.3403,92.75299999999999,7.247000000000001
002802,洪汇新材,4.0571,3.7177,207.6686,7060.9547,82.9995,17.0005,13.6534,13.1676,1072.0093,-7886.1693,92.7123,7.2877,18.5185,17.8457,204.5162,-6559.8408,94.165,5.835,26.3816,25.3292,261.1263,-3967.7836,95.1543,4.8457,32.7389,31.439,276.9677,15054.8472,95.7972,4.2028,12.8072,12.3435,182.7724,7352.8288,92.64,7.36,18.7211,17.6282,118.2468,6125.2074,94.56200000000001,5.438,12.1924,11.3645,165.2717,5767.1628,92.6411,7.3589,12.0092,11.3011,173.9572,2086.4554,92.6507,7.3493
300718,长盛轴承,,,,,,,2.4929,2.1652,86.1164,-2443.061,80.8062,19.1938,,,,,,,3.6774,3.1775,35.1887,-3581.6604,86.2145,13.7855,--,--,--,-9362.7736,--,--,3.7295,3.1239999999999997,29.7028,-3655.9257,85.7673,14.2327,4.1886,3.5337,18.8094,-5768.3665,87.1465,12.8535,9.5961,8.8409,141.9207,-8932.8701,92.292,7.707999999999999,9.9604,9.1559,167.7959,2248.1745,92.6183,7.3817
603036,如通股份,--,--,--,-5429.1606,--,--,--,--,--,-1704.3988,--,--,11.5061,9.1465,524.9263,-1132.3788,87.9129,12.0871,16.7144,14.3233,1089.9298,-913.8485,92.1994,7.8006,16.5207,13.9947,1051.9153,-355.2736,92.1814,7.8186,16.17,13.6645,1028.0961,-897.3796,92.0902,7.9098,16.3949,13.8438,1016.4839,-1161.9951,92.2093,7.7907,15.6897,13.3571,992.5912,-1621.4232,92.1251,7.8749,16.9646,14.2013,407.8398,243.4122,92.6099,7.3901
300519,新光药业,6.9574,6.2124,581.2707,-25544.4182,86.9945,13.0055,11.7697,11.0434,1044.4776,-21561.5584,91.2853,8.7147,17.0391,16.0224,1145.1119,-10690.8873,93.4997,6.5003,11.6612,10.8241,687.6603,-9987.1154,91.3708,8.6292,16.1797,15.1981,1059.8067,-3057.9674,93.3462,6.6538,8.6762,8.1076,502.0297,-3643.7463,88.9743,11.0257,13.0656,12.139000000000001,711.7104,-4635.0426,92.2633,7.7367,10.7608,10.0135,650.2324,-5495.8688,91.0666,8.9334,13.3371,12.5301,802.0388,-901.5427,92.589,7.4110000000000005
603826,坤彩科技,,,,,,,--,--,--,7960.3888,--,--,--,--,--,8223.244,--,--,1.3094,0.5854,10.9071,6243.2004,58.0164,41.9836,1.4429,0.6148,9.1399,1024.4182,60.4423,39.5577,9.107999999999999,6.3624,88.1991,1576.2339,92.6391,7.3609,8.4619,5.7277,130.8746,1650.0156,92.2884,7.7116,9.0064,5.8734,123.8105,2098.7470000000003,92.1016,7.8984,9.4973,6.0433,182.7685,4045.2666,92.5856,7.4144
600714,金瑞矿业,0.4863,0.2565,5.2126,-402.1926,43.1529,56.8471,0.4157,0.1894,3.9883,-496.4396,41.0931,58.9069,14.0234,12.4144,64.2928,1044.6006,83.529,16.471,2.9053,2.5549,30.3217,702.3417,82.697,17.303,2.7765,2.444,219.1827,-1357.1526,82.5106,17.4894,2.67,2.3644,213.9413,1266.5632,82.0008,17.9992,6.2248,5.4889,474.0916,568.1026,90.3594,9.6406,13.0075,12.0403,624.0717,802.0685,92.2262,7.7738,13.7476,12.6009,134.3519,-4225.3702,92.5533,7.4467
000688,建新矿业,1.7073,1.4609,79.7808,759.9369,81.3202,18.6798,2.2151,2.0281,98.0878,2101.4856,86.0693,13.9307,3.0535,2.745,128.873,4831.7423,88.91,11.09,3.8784,3.452,231.4409,7642.2717,90.5326,9.4674,5.4588,4.9758,291.4816,-23704.4055,92.2773,7.7227,5.5072,5.2089,371.389,-23591.6077,91.6483,8.3517,7.0309,6.5832,528.6043,-14204.2455,92.9308,7.0692,6.4495,5.8387,505.0288,-9431.4936,92.2115,7.7885,7.2657,6.9473,560.4318,-2950.6199,92.5456,7.4544
002540,亚太科技,5.8316,5.2065,75.1346,2886.9951,87.8666,12.1334,9.6166,8.4207,107.4787,-23687.875,92.5299,7.4701,8.2958,7.0991,96.1593,-18501.8589,90.8284,9.1716,6.6628,5.6375,84.7801,-7541.3026,90.0106,9.9894,6.7907,5.4599,116.8687,14258.9361,90.6295,9.3705,7.2074,5.9487,121.6496,8356.9942,91.1702,8.8298,7.8262,6.2679,109.9831,5969.3365,92.0038,7.9962,10.663,9.5958,105.3326,6374.2208,93.0226,6.9774,9.7949,8.7869,126.3095,1558.3487,92.5445,7.4555
300446,乐凯新材,13.8468,12.5559,299.8179,-10951.3423,91.8263,8.1737,9.1638,8.4155,213.5077,-4694.2103,89.2351,10.7649,11.007,10.13,247.2882,-5928.9562,90.5601,9.4399,14.2987,13.1804,303.7362,-3978.0891,91.5792,8.4208,14.5837,13.5552,256.6828,-10430.1673,91.7764,8.2236,16.0822,14.8514,107.75299999999999,-6076.7647,92.2296,7.7704,12.0253,11.0803,102.897,-10313.221,90.7666,9.2334,15.8322,14.5502,97.4705,-5637.6939,92.2036,7.7964,16.2704,15.0739,97.6534,-4278.0499,92.4767,7.5233
300214,日科化学,4.6562,3.9883,113.6079,-18104.8616,86.1476,13.8524,7.8692,6.7413,109.2432,-1247.0657,92.0444,7.9556,6.4012,5.4815,116.8203,-2045.4202,90.6977,9.3023,7.5401,6.5244,87.3008,-4297.0944,92.0603,7.9397,6.5142,5.1201,87.0566,614.1393,90.8405,9.1595,6.4297,5.3923,94.89,1151.5789,90.6976,9.3024,7.1076,6.1636,57.0619,1212.994,91.3155,8.6845,7.7238,6.724,96.5512,1132.7756,91.7752,8.2248,8.2887,7.5232,61.6111,1196.9805,92.4681,7.5319
300624,万兴科技,,,,,,,,,,,,,,,,,,,2.6558,2.6175,189.7795,-11752.5422,86.3873,13.6127,,,,,,,1.6158,1.5415,102.6818,2049.3448,80.4468,19.5532,,,,,,,1.9211,1.8309,130.2065,2682.8298,78.8692,21.1308,9.3979,9.2681,793.9954,-1427.9767,92.458,7.542000000000001
300371,汇中股份,9.4582,7.4999,391.86300000000006,810.0275,92.8821,7.1179,8.8429,6.7529,371.7681,-619.6818,92.4545,7.5455,7.6776,6.2055,290.2076,-1776.8729,91.1138,8.8862,7.5115,6.2121,295.0538,-2392.2088,90.8693,9.1307,9.1787,7.2212,320.2903,618.2419,92.4659,7.5341,12.512,10.0159,509.5781,-985.4624,94.2867,5.7133,9.6449,8.2125,298.832,-2265.6882,92.5794,7.4206,9.1884,8.279,294.7758,-3618.9969,92.0652,7.9348,9.4228,7.8677,209.7821,-1410.4191,92.4538,7.5462
300639,凯普生物,,,,,,,3.9873,3.3494,87.1711,-25680.126,85.9874,14.0126,--,--,--,17495.4786,--,--,4.1058,3.5323,84.8058,10125.233,86.6207,13.3793,6.6729,5.5479,83.3335,-122750.3405,90.7988,9.2012,9.4435,8.8508,161.3275,-11071.3265,91.5021,8.4979,9.3778,8.7578,269.7667,-7684.2034,91.6268,8.3732,8.2498,7.8652,219.7884,-6750.1725,90.7687,9.2313,10.3102,9.866,257.3474,-1423.5113,92.4161,7.5839
603306,华懋科技,5.0037,4.6545,270.2025,-7122.8783,85.4163,14.5837,5.1882,4.7802,205.0394,-3934.761,86.9091,13.0909,4.4691,4.1602,232.285,-4882.454000000001,84.6288,15.3712,4.0677,3.7334,198.8529,-3493.6528,82.70299999999999,17.297,5.7438,5.3055,216.0651,-7602.1539,87.9269,12.0731,5.1281,4.64,283.7136,-29448.738999999998,86.3621,13.6379,8.0445,7.617999999999999,534.7841,-3425.2343,89.8281,10.1719,7.5123,7.107,351.5419,-2424.0509,89.016,10.984000000000002,11.1818,10.6385,657.8914,-2669.6395,92.3853,7.6147
300076,GQY视讯,21.1018,19.3989,1330.2498,103.8405,96.121,3.879,11.0658,10.2605,673.8694,84.6161,93.303,6.697,10.7123,9.8929,602.0304,113.4891,93.0804,6.9196,10.9153,10.0253,651.8573,238.7527,93.2479,6.7521,15.4378,14.1307,906.1189999999999,721.0143,94.9371,5.0629,11.7248,10.7741,721.0004,425.0292,93.3852,6.6148,9.441,8.7853,36.3664,456.1213,91.9822,8.0178,6.4084,6.0405,60.4807,1572.6849,88.2765,11.7235,11.1871,10.6748,11.6946,-98613.1366,92.3614,7.6386
300720,海川智能,,,,,,,,,,,,,--,--,--,-6710.114,--,--,3.9854,2.8344,139.2168,-7982.2842,80.4156,19.5844,,,,,,,4.0949,2.6818,167.0914,1609.5036,81.9687,18.0313,3.9602,2.6714,206.1685,2405.4724,81.7025,18.2975,9.0349,7.7016,207.9832,2083.6102,92.3028,7.6972,9.1824,7.515,325.8521,3494.0513,92.3611,7.6389
