code,name,mbrg20161,nprg20161,nav20161,targ20161,epsg20161,seg20161,mbrg20162,nprg20162,nav20162,targ20162,epsg20162,seg20162,mbrg20163,nprg20163,nav20163,targ20163,epsg20163,seg20163,mbrg20164,nprg20164,nav20164,targ20164,epsg20164,seg20164,mbrg20171,nprg20171,nav20171,targ20171,epsg20171,seg20171,mbrg20172,nprg20172,nav20172,targ20172,epsg20172,seg20172,mbrg20173,nprg20173,nav20173,targ20173,epsg20173,seg20173,mbrg20174,nprg20174,nav20174,targ20174,epsg20174,seg20174,mbrg20181,nprg20181,nav20181,targ20181,epsg20181,seg20181
600436,片仔癀,23.5881,27.0722,11.2276,14.6926,-50.0,8.3127,18.0108,22.451,9.9752,13.1769,-19.0476,6.8751,22.0623,28.8339,16.5909,23.386,-13.9785,14.364,22.4471,9.3833,13.5446,24.2396,-23.2759,10.7124,83.5242,49.1418,13.6025,16.6045,5.5556,12.5545,82.5043,36.8502,17.5983,17.4591,41.1765,16.9342,68.8339,35.0511,17.358,16.7883,40.0,18.6482,60.85,53.9857,17.9827,12.1175,50.5618,18.3958,42.0621,48.3361,19.0526,20.5213,42.1053,19.2815
000900,现代投资,6.1785,28.1169,7.6160000000000005,17.1659,34.0,7.3622,40.3447,44.1255,7.6508,12.5099,41.0,8.0458,35.5544,62.6215,10.7825,17.2057,61.9394,11.1739,46.1554,43.5362,12.4077,17.7545,45.0,10.9199,75.1434,42.4584,13.1466,7.777,44.1128,11.8336,17.4894,15.1336,15.0037,10.9512,18.8239,12.5054,14.210999999999999,18.2361,14.8482,7.4723,-19.1991,12.0471,11.2264,1.7180000000000002,11.5167,4.4578,-29.803,10.4438,-13.2348,48.2947,12.1476,6.0678,-4.3728,11.0139
603801,志邦股份,,,,,,,,,,,,,,,,,,,32.1081,34.3011,27.6158,37.8081,34.3002,27.6158,37.5917,51.0325,,,51.0695,,39.7372,29.3868,,,29.3819,,35.5914,30.3553,,,17.3188,,37.3812,31.7407,155.0583,86.5307,12.9185,155.0583,38.2795,48.2254,171.8463,71.7129,11.2094,171.8463
300215,电科院,,,,,,,65.1429,,1.5526,3.0949,-166.6667,4.0506,48.1272,546.6397,40.2252,11.1321,600.0,44.0434,32.5844,166.2377,39.8401,-2.1331,150.0,43.5325,5.2271,187.2179,40.1022,4.1194,155.5556,43.7799,19.8558,241.3421,43.4231,9.1046,250.0,43.8122,15.3319,79.7303,3.6636,-4.5058,71.4286,3.6619,16.1262,77.437,4.4327,1.3977,70.0,4.4319999999999995,13.9096,48.0555,4.5917,2.8764,48.913000000000004,4.5923
002353,杰瑞股份,4.8203,-7.3649,-1.5231,-5.2592,0.0,-1.1621,8.9799,-5.1832,0.327,-12.34,0.0,0.7629,-2.4322,-20.3017,0.2199,-10.8635,-15.7692,0.7185,0.2568,-17.0934,0.4976,-3.2153,-13.3333,0.795,6.9328,-52.5091,0.5939,-2.1911,-66.6667,0.7468,-2.7193,-66.4863,0.1996,0.9795,-72.7273,0.2338,10.2271,-48.023999999999994,0.8907,-0.5846,-53.516000000000005,0.8327,12.4653,-36.8434,1.5083,3.1714,-46.1538,1.2446,24.1737,47.9647,1.1785,3.5516,50.0,0.7271
000968,蓝焰控股,-61.2854,,-84.3023,-16.5643,14.7093,-101.5401,-61.3974,,-99.8294,-14.594000000000001,-18.5188,-126.93299999999999,-56.7376,,-114.2733,-10.7549,-30.6109,-157.3586,-24.4061,,101.9146,-50.2085,-126.9011,535.5582,112.3856,,597.3341,-38.7249,-120.51700000000001,-11001.5058,125.3471,,85332.9324,-40.1149,-126.7602,-1000.9278,,,,,,,52.1812,25.2422,119.4333,18.094,-35.3659,130.3717,-4.6429,47.92,17.8981,-5.0399,10.0,19.1325
600586,金晶科技,,,,,,,,,,,,,0.9456,,4.7597,-3.5715,-142.8571,4.7157,0.9772,-47.9161,0.7984,-2.8058,35.7143,1.0519,5.675,806.4045,2.1651,2.2757,223.0,2.207,16.8087,729.2225,3.9754,0.0858,600.0,4.1054,20.4157,379.2956,4.6729,4.9279,300.0,5.0894,29.6872,491.6917,3.3496,0.9695,281.9549,4.9996,35.9111,47.8878,3.3952,-2.813,27.8638,5.1832
002071,长城影视,356.9015,33.3057,29.6262,106.7103,-20.5128,12.6275,192.9587,76.2375,-18.063,48.4134,28.4963,-28.7407,86.1167,28.2105,-20.0039,3.6917,41.5488,-25.9131,36.4568,5.4826,-12.5857,2.2234,11.3636,-13.4602,-54.4304,-30.2916,-12.9983,0.8339,-25.8065,-13.6513,-55.9432,-15.4433,36.5782,6.1354,1.0638,40.0283,-16.643,-8.3001,-4.9334,21.444000000000003,1.2845,-5.2247,-8.1363,-28.5054,-10.0892,25.4271,-34.6939,-21.8359,100.2303,47.8635,-10.8366,24.5665,52.1739,-20.7253
600433,冠豪高新,54.2157,4.0657,-0.1176,4.1564,0.0,-0.0396,67.3568,220.0321,2.0235,8.8073,200.0,2.1496,48.1176,96.4826,2.0739,2.7362,66.6667,2.2203,34.336,198.4164,3.7219,4.6617,208.2192,3.9362,12.9975,45.4843,3.8934,1.6579,28.0,4.1311,8.8441,-21.3789,1.9068,1.3485,-10.6667,2.1467,9.4763,-41.9303,1.2505,-0.9219,-40.0,1.5129,18.3888,-56.575,-0.1241,-8.3551,-55.5556,0.1872,30.3592,47.7525,0.1511,0.4248,37.5,0.42700000000000005
300473,德尔股份,-18.1716,-17.4474,,,-41.5378,,-20.1074,-24.5197,0.9096,2.5525,-27.873,0.948,-21.9823,-25.7444,0.3184,1.3964,-40.4091,0.355,-10.3506,-16.6135,0.8632,4.4539,-30.5457,0.664,18.5271,17.6158,1.5719999999999998,13.0402,15.4141,1.1705,153.9432,2.3468,6.4572,107.3042,-0.6264,6.0737,260.4032,2.8239,6.0711,109.3166,-1.4712,5.6921,308.0626,18.4213,9.8444,117.3294,18.5489,9.7886,366.6775,47.7155,10.6802,101.76299999999999,51.3621,10.3842
603639,海利尔,,,,,,,-8.4433,-8.1575,19.0346,5.0347,-7.874,18.9382,1.0894,13.1245,,,,,0.9094,12.3466,21.5631,35.209,12.4138,21.6038,28.9,43.0408,,,6.25,,28.7791,40.5303,132.4904,110.7958,10.2564,132.61700000000002,33.1103,37.8697,127.3859,107.0434,,127.4974,54.982,95.6402,140.0613,92.8804,49.0798,140.1348,44.5856,47.678000000000004,20.5769,23.9294,47.0588,20.5932
600143,金发科技,5.9791,19.5162,5.3534,7.9225,21.5,4.5354,3.7926,7.6197,10.168,21.0464,3.6471,4.3839999999999995,8.5396,14.3282,11.0522,21.9225,14.7143,5.125,14.7222,6.3998,15.7006,37.6886,2.8571,15.8608,44.5025,-48.9457,13.8957,45.3755,-51.8519,14.0455,39.3618,-46.675,7.8389,24.1156,-50.0,12.8785,33.0026,-25.4745,7.885,19.8888,-30.054000000000002,13.0399,28.6064,-25.1082,3.3043,2.4251,-29.9653,2.8382,2.7526,47.6639,3.6242,-7.9194,45.9402,3.1859
300247,乐金健康,12.5713,21.5028,114.7899,129.0952,-12.5954,117.9177,10.0507,37.1343,113.0635,110.1231,-52.5612,115.9629,19.6055,145.6815,20.3295,12.7549,10.6538,20.6422,39.7665,105.7213,58.7948,48.0034,-20.0,59.5306,114.4017,101.3769,58.9544,49.3074,-8.2969,59.5799,125.7592,117.0555,58.6618,52.2144,101.4085,59.3789,137.0595,48.6827,55.9086,48.8766,36.5427,57.0621,102.9638,-22.3643,4.7278,7.3733,-33.3333,4.6804,17.1497,47.6596,4.8577,6.0772,48.5714,4.8262
600675,中华企业,153.9809,,-44.0293,-8.7433,-55.4455,-49.5333,476.639,,-35.5313,-22.5184,-91.6667,-43.4676,366.1454,,-21.6544,-7.8013,-122.695,-24.7922,205.0134,,11.368,-16.903,-126.3514,19.8375,,,,,,,-43.8973,317.6924,21.1824,-11.5142,-718.1818,40.5973,-49.3904,-23.6563,15.3726,-17.6694,-1.875,22.0177,-46.0513,-41.676,7.4381,-8.4454,-44.1595,10.7794,-31.8055,47.5757,6.5879,-7.5769,316.6667,11.8396
000898,鞍钢股份,-24.6441,-3516.6667,-11.4449,0.2952,-2933.3333,-11.5507,-12.2861,96.6887,-9.1859,-4.1649,95.2381,-9.2518,-1.2607,,-5.772,-9.1101,-209.7561,-5.8007,9.7102,,3.6789,-0.5948,-135.1181,3.7159,71.8201,,7.6834,4.1768,-274.1176,7.7403,53.5863,516.4983,6.059,0.3715,514.6341,6.0922,47.4354,240.9514,7.7919,0.3857,236.2963,7.8143,45.6584,247.4923,11.2568,1.2888,247.5336,11.3431,11.0578,47.4466,12.0903,-1.7696,48.6486,12.2057
603568,伟明环保,1.0916,17.9155,74.9748,12.5881,5.8824,74.9748,-1.9781,9.6536,13.9718,7.0418,-35.1351,13.9718,0.902,14.2151,14.4117,13.9305,-26.9231,14.4117,2.6825,12.7698,14.1533,11.2317,-28.3582,14.1533,28.0631,45.6912,20.3357,13.6271,0.0,20.3357,35.3368,48.0676,20.8718,7.9244,50.0,20.4731,40.9042,47.2611,22.3902,10.3309,44.7368,22.011,48.5146,54.2688,20.5807,16.9087,54.1667,20.2158,52.5614,47.3688,17.5273,15.0303,44.4444,17.1973
000958,东方能源,152.8025,31.2657,159.1501,123.8474,14.8148,153.8081,204.3613,39.9891,156.5186,130.3097,22.2222,150.1246,235.2911,34.260999999999996,151.086,118.3477,18.1818,145.0105,-7.0135,-36.3823,11.4668,0.0047,-37.037,11.6261,5.952000000000001,-62.0133,12.600999999999999,12.8817,-61.2903,6.6439,6.4165,-80.957,6.0003,25.346999999999998,-90.9091,2.0636,4.3896,-80.458,4.6836,30.8323,-90.3846,0.7944,6.0187,-75.7703,6.4729,40.9097,-84.3137,0.4463,11.7377,46.9827,-3.8433,68.5907,-25.0,-4.6745
300662,科锐国际,,,,,,,25.1827,-8.2281,-100.0,-100.0,-16.6667,-100.0,,,,,,,18.5381,-6.0577,18.3055,17.085,-6.1224,16.881,25.4644,78.1282,,,80.0,,29.5653,23.9345,,,20.0,,29.8716,28.8273,,,8.5714,,30.7479,34.4266,111.6808,75.4162,2.1739,113.0952,36.9685,46.9802,109.9168,84.4628,-11.1111,109.6763
600629,华建集团,,,,,,,731.6393,,-19.0411,156.4852,6470.0,7.4881,-5.8252,65.7122,31.101999999999997,6.2378,69.1964,33.7292,6.6313,62.4719,34.4921,15.5238,60.7989,36.155,9.7853,89.1675,206.9759,49.9315,84.3191,201.1163,21.6365,-9.6993,180.0402,63.0583,-29.1476,174.5694,23.5878,15.6158,178.6459,69.4767,-6.8865,167.9325,16.2374,13.1607,156.266,53.0104,-7.8536,147.0681,40.81,46.8924,11.1957,22.4337,22.8358,10.6685
603896,寿仙谷,,,,,,,,,,,,,,,,,,,4.2951,29.267,18.5591,1.0212,28.3333,18.5591,2.9992,12.7606,,,14.2857,,12.2178,11.2439,108.8064,45.5671,5.7143,108.8064,13.1469,18.1807,,,2.439,,17.4934,9.7583,99.0609,51.34,-7.7922,99.0609,44.6098,46.7584,103.6704,63.6204,8.3333,103.6704
002840,华统股份,,,,,,,,,,,,,108.225,46.5228,,,50.0,,105.38799999999999,13.2176,9.2457,-2.9369,22.8571,10.5312,51.6545,145.244,,,90.9091,,33.5412,76.0729,45.8495,4.7603,20.6897,47.3703,21.975,48.6362,45.9043,7.9428,4.1667,45.8108,18.1185,39.4449,45.3938,11.7473,-1.1628,44.7343,12.3899,46.7357,15.6537,21.0108,23.8095,10.1515
600965,福成股份,13.5302,87.1078,75.3256,61.6857,21.0654,75.4955,20.0228,101.5467,77.0323,70.3762,25.0,77.206,1.4354,8.5711,7.547999999999999,27.065,8.5645,7.5654,2.0229,10.850999999999999,7.7955,29.0727,15.0,7.8326,-11.7343,-39.2571,6.6475,28.660999999999998,-40.0,6.6819,-8.5982,-22.8592,6.4945,1.4763,-20.0,6.5285,-2.226,-18.9965,5.7618,-9.283,-16.6667,5.7937,-0.7613,-15.1176,5.645,-7.337000000000001,-17.3913,5.6571,17.6529,46.6261,6.143,-4.8474,33.3333,6.2253
300331,苏大维格,9.3364,,0.3054,1.3467,500.0,1.6018,,,,,,,9.0743,593.755,0.7433,-1.1079999999999999,140.0,1.8298,13.8476,694.1957,166.5551,160.2287,240.0,172.3738,92.1745,205.36599999999999,168.0026,155.8548,108.3333,173.489,130.3347,848.2082,169.5572,153.8825,433.3333,174.8454,122.944,589.8827,170.9554,166.99900000000002,350.0,175.9108,127.1024,174.1945,4.8866,1.056,111.4118,5.2772,35.8924,46.5952,5.2121,10.4968,40.0,5.5821
002392,北京利尔,-3.3823,-41.3211,-3.2302,13.7759,-70.8333,-3.2462,0.4978,-14.9122,-2.0109,10.959000000000001,-14.8148,-2.0257,2.5416,-2.3606,-1.6221,0.557,-2.5,-1.632,6.4713,,5.2254,4.062,-418.0879,5.2221,16.0535,36.6755,5.542999999999999,12.0793,38.7755,5.5401,14.2323,2.2144,4.3213,12.0824,1.4493,4.3195,7.5147,-18.4225,3.3182,8.0377,-17.9487,3.312,21.1656,9.9286,4.5262,8.1662,10.1543,4.5207,50.17,46.5921,5.0621,-0.6341,44.1176,5.0481
300114,中航电测,8.8002,14.378,8.2067,6.4627,-17.5439,7.9623,4.4374,11.9366,7.0334,8.0585,-23.8095,7.3792,1.5078,11.8437,7.122000000000001,9.5595,-26.4576,7.3194,6.0537,6.7806,6.6612,6.8646,-31.5789,6.5288,31.4782,15.2339,6.5757,12.3889,-8.9362,6.8164,15.8782,9.6761,6.8629999999999995,10.8791,-25.0,7.1574,20.5616,18.2881,7.5346,10.919,-19.1006,7.6745,14.2651,22.3442,8.5737,14.3221,-15.3846,8.766,21.4787,46.4165,9.308,7.9168,-8.4112,9.2304
002915,中欣氟材,,,,,,,,,,,,,,,,,,,-8.9627,-10.4831,13.1508,-7.484,-30.3571,13.0975,-33.6757,-34.2033,-100.0,-100.0,-38.8333,-100.0,,,,,,,11.7077,152.952,,,162.5,,16.4281,43.2844,65.1635,40.0662,38.4615,65.1635,48.2656,46.309,,,9.8093,
600817,ST宏盛,-19.4602,,-10.6585,-22.5979,-96.5517,-12.0363,-68.3932,-179.3275,-11.6235,-30.7175,-550.0,-12.8787,-19.4598,,-10.672,-18.1614,-20.0,-12.3092,-55.2464,,-40.201,-52.2243,-125.0,3.4926,-36.202,114.6878,-40.0436,-51.2975,-1600.0,3.7676,-7.9609,,-40.3097,-51.7154,162.963,2.7523,-56.1691,,-40.2849,-50.7259,21.4286,3.3066,105.1084,,-0.207,2.4446,-150.0,-1.5464,367.6023,46.2601,-0.0379,0.9944,73.3333,-1.3718
600248,延长化建,-47.2811,-35.8683,5.6105,9.5965,-35.969,5.6105,-36.8848,-23.6897,5.3431,3.2874,-41.343,5.3431,-23.5476,-13.3233,4.9708,5.5341,-33.301,4.9708,-5.0188,1.3876,5.5409,7.9649,-22.018,5.5409,2.7235,-22.5241,5.1684,1.8639,-40.4358,5.1684,24.2776,13.0627,6.482,4.435,13.1313,6.482,23.7476,1.8454,6.4176,4.8226,1.8195,6.4176,7.3969,9.2239,6.4548,2.1593,9.2277,6.4548,32.8865,46.2357,6.7792,-1.3493,46.3415,6.7792
600125,铁龙物流,-6.138999999999999,-29.6309,3.2232,6.6851,-29.3103,3.2546,-14.222999999999999,-19.3089,3.3435,2.9269,-19.1667,3.3575,-3.9352,-16.2506,2.4979,1.3605,-16.8539,3.116,-0.055999999999999994,-13.6296,3.089,-0.7020000000000001,-14.0734,3.0888,46.6523,67.6341,3.7695,4.0841,65.8537,3.7632,76.5437,45.2708,4.4868,24.0295,45.3608,4.5074,79.16,42.3074,4.9308,24.7692,43.9189,5.0011,85.0859,35.4701,4.9645,17.5887,36.7568,5.0373,41.8386,46.2029,5.7319,20.0748,44.1176,5.7402
002035,华帝股份,14.1186,31.1458,5.5885,6.2197,30.0,5.0434,17.6486,38.2071,8.0675,14.5749,38.871,7.5356,18.4095,50.3215,9.7441,26.7184,51.6216,9.2278,18.1531,57.0353,14.2522,29.4467,56.8966,13.7489,31.9918,61.8519,15.7943,31.8658,61.5385,15.2595,30.3596,52.9544,21.7398,25.9607,-5.8537,21.3116,30.9354,54.1774,23.7582,21.2418,-3.7433,23.4638,30.3902,54.1944,26.031999999999996,17.176,-3.2747,25.9331,23.2254,46.1587,26.9466,16.627,-4.7619,26.9866
603668,天马科技,,,,,,,,,,,,,11.1461,38.118,,,37.931,,4.3357,21.5721,17.531,15.8968,19.0476,17.7594,19.8594,25.1061,,,0.0,,27.0283,30.7237,84.6793,44.6749,-27.2727,85.5034,20.9874,11.0995,80.6515,57.526,-40.0,81.3859,34.6924,13.0692,79.6799,68.5276,-38.0,80.3714,56.003,46.1173,11.5435,26.8747,0.0,11.6324
000826,启迪桑德,74.0048,21.4342,30.2016,56.5293,20.4188,29.2783,39.3714,16.4899,28.6526,45.8439,14.6993,28.6276,28.6878,16.0827,27.5565,46.6551,15.0685,27.8774,9.0838,15.919,33.2245,44.7664,13.4423,34.2361,11.142000000000001,7.4064,34.5027,38.4516,-5.6522,35.4141,14.6263,12.719000000000001,32.7985,46.2912,0.7767,33.635,21.9097,17.1003,92.8447,52.9509,3.2143,94.62,35.3041,17.0784,80.0069,45.2062,1.5212,80.0941,22.2607,45.9952,60.5474,46.3309,24.424,59.7518
300376,易事特,50.0349,34.5231,18.3607,66.9011,-49.5714,17.3537,62.0215,46.9563,23.6696,65.7267,-26.488000000000003,22.7983,49.4849,44.3342,180.0364,113.9254,-28.928,179.6452,42.4447,68.7906,174.3921,106.6274,-19.2072,175.0003,52.217,69.6929,186.6006,100.9468,41.6431,185.9296,50.6822,105.6305,176.21599999999998,91.1846,-54.8387,177.2963,45.4802,94.2853,20.5126,56.0651,-56.7994,19.8911,39.5057,51.7441,18.4132,17.2542,-65.4326,18.7415,8.1846,45.9865,18.6205,10.7906,-60.0,19.2417
300015,爱尔眼科,40.3593,40.6848,19.4881,26.9792,-7.6923,18.7383,32.0164,33.2603,26.5334,40.7348,33.0579,26.1541,26.2492,28.3987,13.4393,27.1233,28.834,13.0659,26.3718,29.8982,17.5188,24.8511,27.2727,16.1032,30.8568,28.7522,19.9424,36.4082,25.0,17.1868,34.9227,39.5145,16.3408,29.634,-12.8608,13.7248,42.1581,45.1281,32.2306,81.0235,-11.3075,27.7727,49.0562,39.7893,86.3118,129.0454,-11.6071,87.5519,45.8614,45.9751,81.1817,102.1609,-9.0,84.944
300093,金刚玻璃,-22.6597,-93.1807,-0.7172,-14.7868,-100.0,-0.7169,-22.182,-92.0014,-0.9829,-11.8565,-100.0,-0.9825,-7.9997,-93.84,-0.8148,-11.7801,-100.0,-0.8146,0.6784,1.3283,-0.0469,-21.2824,0.0,-0.0464,-10.3123,15.3101,0.1004,-1.0951,,0.1009,33.6434,1342.5444,1.2527,5.9736,,1.2542,43.0133,2522.2412,2.0176,23.2042,,2.0189,70.4845,282.254,2.5635,20.6065,300.0,2.5655,116.9615,45.8355,2.5254,29.0243,,2.5275
601216,君正集团,10.9387,90.6871,88.1639,62.0339,-7.8378,88.7254,9.9074,60.5977,85.34899999999999,11.5145,-22.4766,85.8407,8.497,48.0204,84.6759,13.3225,-35.7923,85.0818,18.2205,92.3285,11.9676,-11.9408,-17.6032,11.9795,48.8683,85.81700000000001,13.8683,-2.694,-7.1848,13.8477,39.258,47.0565,14.4672,6.0126,-26.5101,14.4467,41.4132,62.431000000000004,17.1454,13.2751,62.383,16.0057,35.437,35.5606,16.3001,24.1359,35.641999999999996,15.216,18.3779,45.7972,17.4305,24.9639,46.1295,16.4338
000055,方大集团,-1.922,37.4149,2.9163,26.686999999999998,46.3415,7.2627,-12.23,10.1156,-0.9641,28.5061,0.0,2.8278,-5.4997,79.8164,36.6008,36.2552,57.8947,41.7057,64.8273,861.6463,72.5816,52.0346,550.0,79.1792,22.2644,252.9275,75.0749,41.3664,200.0,81.2055,38.6599,367.8725,72.1576,21.1264,175.1429,78.2964,17.8893,232.6565,30.9368,14.9114,106.6667,35.0052,-29.8867,75.4671,40.6819,12.3525,6.5934,36.9957,13.3357,45.7085,40.5045,15.6431,-11.1111,36.9126
002617,露笑科技,-48.4277,-45.5542,157.2512,56.0169,-80.0,159.9098,-42.4044,22.153000000000002,152.7695,22.9267,-69.8333,155.1066,-33.6323,-5.3907,148.9574,19.8666,-50.0,151.1192,-21.1582,-30.5161,140.8825,77.1661,-60.8696,144.5368,175.4225,897.2582,3.9178,30.3001,581.0,4.147,140.9593,326.5899,7.1107,97.486,301.4733,7.3341,145.3546,391.4964,9.8763,109.2508,354.0,10.1092,132.4758,422.8829,12.0387,91.0666,366.6667,12.860999999999999,3.4381,45.6816,12.7582,49.1727,45.5213,13.5663
603058,永吉股份,,,,,,,,,,,,,,,,,,,-0.2532,2.7263,47.4052,42.2125,-7.526,47.4052,31.6225,17.5653,,,0.0,,-15.367,-14.3163,43.4652,37.9133,-22.8732,43.4652,-0.9426,-13.5906,,,-22.2222,,2.0348,0.10300000000000001,10.536,12.4199,0.0899,9.8916,46.2172,45.6325,13.1896,16.077,50.0,12.5623
002226,江南化工,-10.4713,-86.5311,7.5911,7.1709,-98.5169,8.9202,-2.6059,-27.4409,-2.6213,1.2832,-16.378,-2.8759,-1.2488,7.0354,25.7816,21.5197,32.7243,30.5689,-0.4459,21.3159,15.3036,10.4683,66.0,17.2765,12.6716,178.6773,32.0545,24.4746,1200.0,37.5108,9.8074,56.5493,25.4976,13.6538,30.3202,29.6826,13.4003,38.751999999999995,-1.2255,-2.2228,26.0325,-1.7908,22.3315,40.6546,-2.2547,0.1279,20.0803,-3.3693,83.8618,45.6269,42.0146,138.0868,-6.5934,43.8982
002843,泰嘉股份,,,,,,,,,,,,,-3.7066,-10.5492,,,-12.9032,,1.7797,0.4205,5.2668,-6.8114,0.4872,5.2668,29.4479,3.9793,,,-14.9284,,22.3493,14.895,52.3212,35.5547,-9.2222,52.3212,25.8128,40.8531,53.3076,41.961999999999996,10.037,53.3076,20.5151,23.1397,51.5457,51.2854,-5.5882,51.5457,24.8872,45.6114,6.7149,12.7782,32.2115,6.7149
603816,顾家家居,,,,,,,,,,,,,26.5271,25.0496,,,22.1154,,30.1149,16.7021,232.5786,120.0526,10.595999999999998,234.0292,,,,,,,54.6289,44.1988,202.3755,92.7882,14.6341,203.83700000000002,49.2479,49.923,184.0839,90.2664,18.1102,185.0586,39.0217,45.1406,16.7357,25.6968,19.1617,16.3523,34.2221,45.6094,18.9195,23.0401,41.3043,18.3971
600493,凤竹纺织,-0.1801,92.8981,1.4106,-5.6137,92.7273,1.4106,-5.2243,81.6468,1.5619,-11.0313,80.5825,1.5619,-3.2113,147.9542,2.5497,-7.0297,147.8873,2.5497,5.8622,334.0725,7.9670000000000005,1.2556,333.8912,7.9670000000000005,21.055999999999997,40.9381,8.1143,-1.7808,40.566,8.1143,10.36,94.6734,6.5951,1.2534,95.1613,6.5951,11.470999999999998,15.9922,6.1155,8.2361,16.0985,6.1155,7.7459,-55.9953,0.8377,7.5263,-55.9788,0.8377,7.6471,45.5322,1.2795,12.069,45.6376,1.2795
002038,双鹭药业,-6.6573,-17.3001,11.3541,11.3012,-43.5897,11.325,-12.3232,-34.0943,9.2755,9.1551,-33.1165,9.353,-15.144,-31.3375,9.1892,9.1765,-30.807,9.3225,-12.6844,-22.4927,8.7696,8.4978,-21.3792,8.9066,-12.4904,-15.7229,7.966,7.7669,-15.6364,8.1335,-1.3226,-8.4878,7.8222,8.0058,-8.1848,8.0191,10.7472,8.0847,8.5128,9.8903,9.3996,8.7639,22.9964,18.1886,9.397,12.3439,18.0276,9.6016,94.3063,45.455,10.370999999999999,12.9512,43.4806,10.5377
603658,安图生物,,,,,,,38.6518,35.5337,57.6336,48.0012,34.4828,57.6336,35.4302,28.9982,,,28.8462,,36.8093,25.8001,128.9227,92.6305,20.2703,128.9227,25.8268,24.2185,,,14.2857,,34.3033,29.5711,81.9325,77.8244,17.9487,80.4748,41.9797,27.2907,0.5018,18.0841,14.9254,-0.36200000000000004,42.8391,28.5709,2.708,20.0871,19.1011,1.3596,71.8699,45.3821,24.1873,20.6072,43.75,22.5079
000582,北部湾港,-10.8331,-6.0027,84.6504,38.069,-22.2222,70.404,-10.6552,10.0021,20.087,1.7871,-4.1522,7.6067,-6.4881,11.9157,20.4127,1.6099,2.5126,7.9072,-1.9703,17.6622,6.2285,-0.7372,7.0136,6.2424,5.7027,14.7141,6.4105,0.0003,12.2449,6.426,6.9536,13.0161,5.5922,0.095,-14.0794,5.9309,6.0507,14.6623,5.5051,6.6509,-0.7353,5.9606,9.3614,22.6734,6.7532,4.6918,-7.611000000000001,6.5221,31.3425,45.2725,12.8659,26.3292,-2.7273,13.2238
300483,沃施股份,-5.4988,-14.4599,69.4096,27.6417,-35.7143,69.3647,-15.8371,-18.5184,3.3513,-19.5496,-38.2353,3.4505,-18.2902,6.0881,4.4524,-13.1798,-12.5,4.4638,-16.6951,-36.3059,2.0146,-7.9984,-44.18600000000001,1.8899,7.8353,-26.328000000000003,3.9918,-0.5569,-33.3333,3.6047,18.7467,-6.8420000000000005,2.3987,7.6579999999999995,-14.2857,2.0559,19.8573,-48.0256,1.035,22.0201,-52.381,0.7148,20.038,-54.0658,0.4086,15.4144,-62.5,0.2246,-25.474,45.2641,7.3265,193.5572,-25.0,-0.0991
002881,美格智能,,,,,,,,,,,,,,,,,,,23.4634,46.6745,25.750999999999998,9.1557,45.0,25.750999999999998,3.7597,57.7093,,,,,17.6145,18.6138,,,16.6667,,34.6761,19.2953,,,7.3836,,33.943000000000005,20.4905,116.1659,72.3363,3.4483,116.1659,16.1802,45.2453,113.9979,65.8729,11.1111,113.9979
300287,飞利信,53.1184,323.1432,140.608,111.4374,-20.0,146.2499,67.48100000000001,275.5182,251.0309,161.3839,57.1429,253.5623,96.7655,280.3794,252.2317,155.8328,228.5714,254.1924,50.251000000000005,89.8592,84.1773,20.4257,56.25,85.073,12.0564,45.0157,83.4572,18.6058,25.0,84.2555,5.1369,10.3681,7.1458,4.5708,0.0,6.7236,4.7785,5.0499,5.6929,6.8124,0.0,5.3218,8.9835,19.0787,6.2744,7.7522,12.0,6.1245,52.7364,45.1139,6.7517,21.0263,40.0,6.5509
000661,长春高新,23.8512,30.8035,18.5815,26.6908,27.3973,22.1153,18.741,21.6983,96.5847,73.3717,11.194,129.0447,27.6255,20.1092,91.6578,64.6354,9.7345,124.3979,20.6216,25.7052,82.7566,62.5873,5.1195,119.3471,15.2554,27.0892,88.7589,68.3126,-9.6774,112.7523,25.4406,39.8934,10.6166,17.4703,12.0805,11.5153,20.7855,41.7649,12.2441,25.2479,15.3226,12.022,41.5823,37.0343,16.8497,18.5042,26.2987,13.4877,39.268,45.1024,15.491,17.342,47.619,11.2575
002050,三花智控,19.0054,34.4193,31.4317,9.2373,-46.1538,31.3773,17.9185,46.3681,31.1294,11.9379,22.2222,31.3547,7.324,31.5637,24.7592,6.5739,27.5862,24.7997,9.8751,41.6653,14.4809,4.4674,41.1765,14.4167,23.4534,32.6942,14.7888,8.2609,28.5714,14.6067,25.2288,29.2932,8.5817,9.2931,27.2727,8.2111,39.635999999999996,46.6224,47.2877,43.7348,29.7297,47.391999999999996,41.5416,45.1434,47.6817,47.0234,25.0,47.9596,38.4333,44.8878,46.9259,46.9394,33.3333,47.1101
002536,西泵股份,2.5645,98.9481,46.275,5.7762,-43.75,46.7377,0.5094,61.645,1.9042,-12.3232,-51.5152,1.8439,5.4008,48.1299,3.0751,-9.386000000000001,-53.4703,3.3967,8.8771,87.2815,4.4733,-3.9277,-40.7407,4.8209,24.2942,68.2284,6.881,1.3558,66.6667,7.2734,27.5608,80.9398,6.1484,6.9431,75.0,6.5154,30.6324,126.086,9.6281,10.0782,120.8333,9.6178,27.8763,123.4597,11.3259,10.7288,125.0,11.311,17.5529,44.8739,12.2386,12.6252,46.6667,12.2363
